id,date,polity,event,confidence,core_sources,modern_direction,cause,consequence,target,evidence_type,source_locator,source_caveat
"ML-1451-003","1451（景泰二年）","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰二年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰二年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1451-004","1451（景泰二年）","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。（材料核查重点：报称信息的来源、抄传与行政分类）","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰二年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。"
"ML-1451-005","1451（景泰二年）","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1452-001","1452（景泰三年）","明","1452年黄河洪水：黄河堤决口","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰三年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰三年条；《明史·五行志》；受灾府县地方志与奏疏","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1452-002","1452（景泰三年）","明与地方反抗、流动作战集团","瑶族、苗族叛乱被镇压","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1452-003","1452（景泰三年）","明","中国北方遭遇洪涝灾害","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰三年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰三年条；《明史·五行志》；受灾府县地方志与奏疏","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1452-004","1452（景泰三年）","明","科举、学校和法律条文在本年制度材料中可追踪，不能据规范文本推定州县实践一致。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰三年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","从文本形成、传播网络与地方接受的区别研究知识和礼制","制度、教育或知识传播的需要推动了相关行动或文本形成。","它提供制度和传播史的锚点，不能据此推断社会整体接受。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰三年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"MM-1452-HEIR-CHANGE","1452（景泰三年）五月","明","景泰帝废朱见深太子位，改立其子朱见济为皇太子","废立诏令与日期可靠；促成废立的宫廷协商及各派态度不能仅凭复辟后叙事判定。","《英宗实录》景泰三年五月条；《明史·景帝本纪》；《明史·沂王见深传》","景泰朝继承安排与宗法名分研究","景泰帝得子后，希望将皇位传给本支；朱见深则仍是被幽居英宗的儿子。","废立加深了景泰朝与英宗一系的继承对立；朱见济早夭后，储位问题重新悬置。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰三年五月条；《明史·景帝本纪》；《明史·沂王见深传》","废立诏令与日期可靠；促成废立的宫廷协商及各派态度不能仅凭复辟后叙事判定。"
"ML-1453-001","1453（景泰四年）","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。（材料核查重点：诏令或奏议的形成与发受链）","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰四年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰四年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对诏令或奏议的形成与发受链。"
"ML-1453-002","1453（景泰四年）","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰四年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1453-003","1453（景泰四年）","明","景泰、天顺时期的继承、人事与诏令链条可在本年材料中定位，政变责任不可由单一史书裁断。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰四年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰四年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1453-004","1453（景泰四年）","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。（材料核查重点：报称信息的来源、抄传与行政分类）","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰四年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰四年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。；本条特别核对报称信息的来源、抄传与行政分类。"
"MM-1453-ESEN-KHAN","1453（景泰四年）","瓦剌与明","也先杀脱脱不花后自称大汗，瓦剌内部权力关系重组","脱脱不花遇害及也先称汗见于明、蒙古叙事；具体年月和草原诸部的服从范围存在异文。","《英宗实录》景泰四年北虏条；《明史·瓦剌传》；《蒙古源流》相关汗统叙事","也先政权、瓦剌—蒙古联盟与明廷边报的比较研究","也先在土木之变后权势上升，与成吉思汗黄金家族汗位的矛盾公开化。","草原权力斗争削弱了一个统一的瓦剌指挥中心，也使明廷面对的北方交涉对象更不稳定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰四年北虏条；《明史·瓦剌传》；《蒙古源流》相关汗统叙事","脱脱不花遇害及也先称汗见于明、蒙古叙事；具体年月和草原诸部的服从范围存在异文。"
"ML-1454-001","1454（景泰五年）","明","异常大雪导致苏州、杭州饥荒","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1454-002","1454（景泰五年）","明","土木危机后的边镇整顿、京师防务或复辟前后军政调度在本年材料中构成连续问题。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰五年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1454-003","1454（景泰五年）","明","景泰、天顺时期的继承、人事与诏令链条可在本年材料中定位，政变责任不可由单一史书裁断。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰五年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1454-004","1454（景泰五年）","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰五年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰五年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1455-001","1455（景泰六年）","明","徐有贞完成黄河堤防修缮工作","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰六年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰六年条；《明会典》相关条目；地方志、黄册/契约/河工材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1455-002","1455（景泰六年）","明","华中地区大面积干旱","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰六年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰六年条；《明史·五行志》；受灾府县地方志与奏疏","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1455-003","1455（景泰六年）","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰六年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰六年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"MM-1455-ESEN-DEATH","1455（景泰六年）","瓦剌与明","也先在草原内部冲突中被杀，瓦剌汗权继承发生断裂","死亡及大致年份可由明方边报和蒙古汗统叙事互校；杀害者、月日和各部归属在材料中不一。","《英宗实录》景泰六年北虏条；《明史·瓦剌传》；《蒙古源流》也先死事条","也先死后瓦剌—蒙古权力重组、明廷边报与草原叙事比较研究","自称大汗后的也先同时面对黄金家族支持者与瓦剌内部首领竞争，个人权威未转化为稳固继承制度。","瓦剌的集中领导削弱，明廷北边交涉对象趋于分散；这不等于草原威胁立即消失。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰六年北虏条；《明史·瓦剌传》；《蒙古源流》也先死事条","死亡及大致年份可由明方边报和蒙古汗统叙事互校；杀害者、月日和各部归属在材料中不一。"
"ML-1456-001","1456（景泰七年）","明与地方反抗、流动作战集团","湖广苗族叛乱遭镇压","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》景泰七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"ML-1456-002","1456（景泰七年）","明","景泰、天顺时期的继承、人事与诏令链条可在本年材料中定位，政变责任不可由单一史书裁断。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰七年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1456-003","1456（景泰七年）","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰七年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰七年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1456-004","1456（景泰七年）","明","科举、学校和法律条文在本年制度材料中可追踪，不能据规范文本推定州县实践一致。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》景泰七年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","从文本形成、传播网络与地方接受的区别研究知识和礼制","制度、教育或知识传播的需要推动了相关行动或文本形成。","它提供制度和传播史的锚点，不能据此推断社会整体接受。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》景泰七年条；《明史·选举志》或《艺文志》；文集、碑刻或书目材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1457-001","1457（天顺元年）二月11日","明","前皇帝被军方复职，成为天顺皇帝","编年候选的年序可由官修与后出材料交叉；具体月日、参与者、战果或数字必须回查所列材料，不能将单一叙事当作定论。","《英宗实录》天顺元年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","从军令、报称兵额、补给与地方后果之间的差距研究行动能力","前期边防、地方武装或跨区域资源调动的压力推动了该行动。","它改变了后续调兵、补给或地方秩序的条件；战果和伤亡须分开核对。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺元年条；《明史·兵志》及相关列传；边镇、地方志或对方材料","译写候选以编年材料定位；实录记载反映朝廷选择，崇祯期须另以奏疏、地方及敌对政权材料交叉。"
"MM-1457-JINGTAI-DEATH","1457（天顺元年）正月","明","英宗复位后景泰帝不久去世，景泰朝的皇位主张随之终结","死亡时序和丧葬处置可靠；天顺朝实录以复辟政权立场书写景泰帝病况、名号与责任，不能据此复原全部宫中过程。","《英宗实录》天顺元年正月条；《明史·景帝本纪》；景泰陵碑刻与陵寝调查资料","夺门之后的景泰帝死亡、帝号处置与明代复辟合法性研究","夺门政变使病中的景泰帝失去君位和军政支持，其唯一儿子已早逝，无法以直系储嗣维持景泰朝。","英宗一系得以重建继承礼序并处置景泰朝遗臣；景泰帝的陵寝和后世评价遂成为复辟记忆的一部分。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺元年正月条；《明史·景帝本纪》；景泰陵碑刻与陵寝调查资料","死亡时序和丧葬处置可靠；天顺朝实录以复辟政权立场书写景泰帝病况、名号与责任，不能据此复原全部宫中过程。"
"MM-1457-RESTORATION","1457（天顺元年）正月","明","石亨、徐有贞、曹吉祥等发动夺门政变，英宗复位","政变、复位和参与者大体可靠；谁先谋划、景泰帝病况及各方动机受天顺朝修史塑形。","《英宗实录》天顺元年正月条；《明史·英宗本纪》；《明史·徐有贞传》","夺门之变的宫禁、武臣与宦官网络研究","景泰帝病重且储位空缺；英宗虽被幽居，仍保有政治象征价值及部分近侍、武臣联系。","天顺朝重组中枢人事并以复辟重写景泰朝政治；政变也迅速牵连于谦等守京大臣。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺元年正月条；《明史·英宗本纪》；《明史·徐有贞传》","政变、复位和参与者大体可靠；谁先谋划、景泰帝病况及各方动机受天顺朝修史塑形。"
"MM-1457-YU-QIAN-EXECUTION","1457（天顺元年）正月","明","于谦以“谋逆”罪被处死","于谦被杀及所用罪名可靠；谋逆指控的证据链主要出自复辟政权，不能据此断定其有谋反行动。","《英宗实录》天顺元年正月条；《明史·于谦传》；于谦文集与后世祠祀碑记","于谦案、复辟政权的司法语言与忠臣记忆研究","于谦是景泰朝守京和军政的重要大臣，复辟者需要清除与前朝关联最深的政治人物。","其死成为天顺朝清洗的标志，也在后世北京保卫战叙事中转化为忠烈象征。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺元年正月条；《明史·于谦传》；于谦文集与后世祠祀碑记","于谦被杀及所用罪名可靠；谋逆指控的证据链主要出自复辟政权，不能据此断定其有谋反行动。"
"ML-1458-001","1458（天顺二年）","明","军饷、漕运和户籍赋役的本年记录揭示恢复秩序的行政成本，账面额与实收须分列。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》天顺二年条；《明会典》相关条目；地方志、黄册/契约/河工材料","从定额、报数、实收和地方文书的口径差异研究财政执行","财政征解、交通工程或货币支付的压力使相关措施进入政务。","其法定安排不等于地方执行，后续须以地域材料追踪负担与成效。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺二年条；《明会典》相关条目；地方志、黄册/契约/河工材料","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1458-002","1458（天顺二年）","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》天顺二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺二年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1458-003","1458（天顺二年）","明","地方灾异、赈济与水利条目为本年社会史提供入口，地方志的修纂层次需要说明。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》天顺二年条；《明史·五行志》；受灾府县地方志与奏疏","从灾情上报、赈济命令和地方材料比较灾害的区域经验","自然风险与地方报告促成朝廷或地方的应对记录。","赈济、迁徙和损失的实际范围仍须以受灾地区材料分别核验。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺二年条；《明史·五行志》；受灾府县地方志与奏疏","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"MM-1458-CROWN-PRINCE-RESTORED","1458（天顺二年）","明","英宗复立朱见深为皇太子","复立事与诏令可靠；朝臣对景泰旧臣处置和储位安排的影响须结合奏疏辨析。","《英宗实录》天顺二年条；《明史·宪宗本纪》；《明史·英宗后妃传》","天顺初年储位重建与后宫政治研究","朱见济已死，英宗复位后须恢复本支继承次序。","朱见深重新成为法定继承人，为1464年宪宗即位预置了宫廷与礼制程序。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺二年条；《明史·宪宗本纪》；《明史·英宗后妃传》","复立事与诏令可靠；朝臣对景泰旧臣处置和储位安排的影响须结合奏疏辨析。"
"ML-1459-001","1459（天顺三年）","明","景泰、天顺时期的继承、人事与诏令链条可在本年材料中定位，政变责任不可由单一史书裁断。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》天顺三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","从诏令、奏议和人事网络的不同记录研究决策过程","继承、官僚协调或皇权运作的压力使问题进入朝廷程序。","它影响后续人事与政策议程；动机和派系标签不能由单一叙事裁定。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺三年条；《明史·本纪》及相关列传；诏令、奏疏或会典版本","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
"ML-1459-002","1459（天顺三年）","明","蒙古诸部、朝鲜及西北绿洲的交涉在本年留下多方材料，应以具体使团和地名校正概称。","来源导向的年度桥接条目：本年材料可定位相关政务线索；具体月日、发文机关、地域和执行结果仍须逐项回查，不能以制度文本或奏报替代实际效果。","《英宗实录》天顺三年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","从使节、港口、译名与贸易网络的多方记录研究外交接触","朝贡名义、边境安全与港口贸易的利益使交涉持续发生。","它为后续册封、互市或海防安排留下文书与跨政权比较线索。","chapters/ch02-hongxi-tianshun.tex","annalistic_record","《英宗实录》天顺三年条；《明史·外国传》；《朝鲜王朝实录》、琉球《历代宝案》或海外档案","桥接条目只标示可回查的年度问题与材料链；实录有中央选择性，崇祯期尤其需要奏疏、地方、朝鲜及满文材料交叉。"
