"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat"
"SYD-1051-NS-259","1051年（宋皇祐三年；公元换算据《宋史》本纪纪年）","宋","八月丙戌，遣使安撫京東、淮南、兩浙、荊湖、江南饑民","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈皇祐三年〉","北宋中枢、地方执行与财政社会史研究","本纪所记财用、赈济或征发属于特定报告场景。","可与食货志、文书和物质材料比较，不外推为全境总量。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈皇祐三年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"NS-1052-NONG-ZHIGAO","1052年","宋与广源州起事集团","侬智高在岭南、交趾边境起兵并攻至邕州、广州附近","B级｜起事路线大体可靠；族群身份和跨境归属不可按宋方标签简化","《宋史》卷11〈仁宗本纪四〉；《宋史》卷495〈侬智高传〉；《续资治通鉴长编》皇祐四年条","侬智高、宋交趾边境与壮侗地区政治网络研究","边地首领在宋、交趾与地方部族网络间争取资源和承认","宋廷调集南方军力，暴露岭南行政、道路和跨境治理的局限","chapters/northern-song/renzong-and-frontiers.tex","retrospective_history","《宋史》同年本纪；《续资治通鉴长编》及《宋会要辑稿》相关条；辽夏金材料与地方文书、碑刻（据事核）","《长编》重宋廷中枢并有传本残缺；会要所载条文不能自动证明实施，辽夏战报、数字与地方影响须另证。"
"SYD-1052-NS-093","1052年（宋皇祐四年；公元换算据《宋史》本纪纪年）","宋","八月癸未，詔開封府比大風雨，民廬摧圮壓死者，官為祭斂之","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈皇祐四年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈皇祐四年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1052-NS-260","1052年（宋皇祐四年；公元换算据《宋史》本纪纪年）","宋","丙午，命余靖經制廣南盜賊事","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈皇祐四年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈皇祐四年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"NS-1053-DI-QING-GUANGNAN","1053年","宋与广源州起事集团","狄青率军平定侬智高起事","C级｜平定结果可靠；狄青个人战功与地方清剿范围多经传记放大","《宋史》卷11〈仁宗本纪四〉；《宋史》卷290〈狄青传〉；《续资治通鉴长编》皇祐五年条","狄青南征、岭南道路与边地军政研究","侬智高控制区域交通并吸纳不满者，宋廷需跨区调兵","宋恢复主要城镇控制，但边境社会的多重政治联系并未因此终结","chapters/northern-song/renzong-and-frontiers.tex","retrospective_history","《宋史》同年本纪；《续资治通鉴长编》及《宋会要辑稿》相关条；辽夏金材料与地方文书、碑刻（据事核）","《长编》重宋廷中枢并有传本残缺；会要所载条文不能自动证明实施，辽夏战报、数字与地方影响须另证。"
"SYD-1053-NS-094","1053年（宋皇祐五年；公元换算据《宋史》本纪纪年）","宋","八月丁酉朔，詔民訴災傷而監司不受者，聽州軍以狀聞","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈皇祐五年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈皇祐五年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1053-NS-261","1053年（宋皇祐五年；公元换算据《宋史》本纪纪年）","宋","丙戌，詔廣西都監蕭注等追捕智高","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈皇祐五年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈皇祐五年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SY-1054-CHRONOLOGY-BRIDGE","1054 年（共享年序桥接）","宋、辽与西夏（年序桥接）","【C级年序桥接】保留1054 年的多政权并行检索入口；本条不主张所列政权在当年发生直接互动，具体事件须另以单项材料入账。","C级｜仅作共享年序与材料检索桥接；不构成对当年具体事件、行动者关系或控制范围的断言","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","宋辽夏边境、财政与文书材料的并行年序研究","相邻已入账事件之间缺少该年度的共享年序入口，易使跨政权材料被单一政权叙事遮蔽。","保留该年度的检索与补账位置；后续仅在获得可核单项材料时拆分为具体政治、财政、军事、社会或文化事件。","chapters/liao-western-xia/chronology-907-1227.tex","annalistic_record","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","本条只确认该年位于可追踪的共享年序中；正史、地方文书和外部材料的保存密度不一，不能由桥接标签推断行动、统属、疆界或社会影响。"
"SYD-1054-LIAO-045","1054年（宋至和元年、辽重熙23年；公元换算据两国年号对照）","宋与辽","九月乙亥，契丹遣使來告夏國平","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和元年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈至和元年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1054-LIAO-111","1054年（宋至和元年、辽重熙23年；公元换算据两国年号对照）","宋与辽","辛巳，遣三司使王拱辰報使契丹","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和元年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈至和元年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1054-NS-095","1054年（宋至和元年；公元换算据《宋史》本纪纪年）","宋","八月丁酉，詔：「前代帝王後嘗仕本朝，官八品以下，其祖父母、父母、妻子犯流以下罪，聽贖","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和元年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈至和元年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1054-NS-262","1054年（宋至和元年；公元换算据《宋史》本纪纪年）","宋","丙午，溫成皇后神主入廟","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和元年〉","北宋中枢、地方执行与财政社会史研究","本纪年条提供日期和中枢可见行动；前因不据单条补定。","可回查同年及后续条目，地方影响仍须另证。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈至和元年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"LIAO-1055-EVENT-041","1055年","辽","辽兴宗去世，道宗即位","C级｜编年主干可靠；细节、规模与动机须与对方材料、地方文书或考古材料互校","《辽史》相关本纪及志；《宋史》辽国传、同年本纪；宋使行录、契丹／汉文碑刻与考古材料（据事核）","辽代契丹国家、都城、部族与跨境关系研究","辽中期继承及辽宋夏关系中前任统治的结束与宫廷、部族或官僚的权力安排相互交织，促成“辽兴宗去世，道宗即位”这一继承节点。","继承并不自动消除既有矛盾；“辽兴宗去世，道宗即位”后的任官、军权和对外策略需由后续条目追踪。","chapters/liao/chronology-and-frontiers.tex","retrospective_history","《辽史》相关本纪及志；《宋史》辽国传、同年本纪；宋使行录、契丹／汉文碑刻与考古材料（据事核）","《辽史》为元末官修且契丹本方连续文书有限；宋使与碑刻的观察位置不同，战果、族称及制度覆盖范围不得互推。"
"SYD-1055-LIAO-046","1055年（宋至和二年、辽清宁1年；公元换算据两国年号对照）","宋与辽","庚子，契丹遣使致其主宗真遺留物及謝弔祭","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和二年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈至和二年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1055-LIAO-112","1055年（宋至和二年、辽清宁1年；公元换算据两国年号对照）","宋与辽","九月戊午，契丹使來告其國主宗真殂，帝為發哀，成服於內東門幕次，遣使祭奠、吊慰及賀其子洪基立","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和二年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈至和二年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1055-NS-096","1055年（宋至和二年；公元换算据《宋史》本纪纪年）","宋","丙子，封孔子後為衍聖公","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和二年〉","北宋中枢、地方执行与财政社会史研究","本纪年条提供日期和中枢可见行动；前因不据单条补定。","可回查同年及后续条目，地方影响仍须另证。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈至和二年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1055-NS-263","1055年（宋至和二年；公元换算据《宋史》本纪纪年）","宋","丁酉，詔武臣有贓濫者毋得轉橫行，其立戰功者許之","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈至和二年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈至和二年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SY-1056-CHRONOLOGY-BRIDGE","1056 年（共享年序桥接）","宋、辽与西夏（年序桥接）","【C级年序桥接】保留1056 年的多政权并行检索入口；本条不主张所列政权在当年发生直接互动，具体事件须另以单项材料入账。","C级｜仅作共享年序与材料检索桥接；不构成对当年具体事件、行动者关系或控制范围的断言","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","宋辽夏边境、财政与文书材料的并行年序研究","相邻已入账事件之间缺少该年度的共享年序入口，易使跨政权材料被单一政权叙事遮蔽。","保留该年度的检索与补账位置；后续仅在获得可核单项材料时拆分为具体政治、财政、军事、社会或文化事件。","chapters/liao-western-xia/chronology-907-1227.tex","annalistic_record","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","本条只确认该年位于可追踪的共享年序中；正史、地方文书和外部材料的保存密度不一，不能由桥接标签推断行动、统属、疆界或社会影响。"
"SYD-1056-NS-097","1056年（宋嘉祐元年；公元换算据《宋史》本纪纪年）","宋","丙戌，賜河北流民米，壓溺死者，賜其家錢有差","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐元年〉","北宋中枢、地方执行与财政社会史研究","本纪所记财用、赈济或征发属于特定报告场景。","可与食货志、文书和物质材料比较，不外推为全境总量。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐元年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1056-NS-264","1056年（宋嘉祐元年；公元换算据《宋史》本纪纪年）","宋","庚子，賜致仕卿、監以上及曾任近侍之臣粟帛酒饌","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐元年〉","北宋中枢、地方执行与财政社会史研究","本纪年条提供日期和中枢可见行动；前因不据单条补定。","可回查同年及后续条目，地方影响仍须另证。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐元年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"NS-1057-EVENT-002","1057年","宋","嘉祐科举取士，苏轼、苏辙等士人进入中央政治视野","B级｜编年主干可靠；细节、规模与动机须与对方材料、地方文书或考古材料互校","《宋史》同年本纪；《续资治通鉴长编》及《宋会要辑稿》相关条；辽夏金材料与地方文书、碑刻（据事核）","北宋财政、边防、制度与地方社会研究","“嘉祐科举取士，苏轼、苏辙等士人进入中央政治视野”发生在北宋中期财政、边防和新旧法争论的具体压力与机会之中，相关行动者的选择不能脱离此前事件链解释。","“嘉祐科举取士，苏轼、苏辙等士人进入中央政治视野”为后续政治、边防或资源配置留下条件；其社会影响与实际覆盖范围仍须以异类材料限定。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》同年本纪；《续资治通鉴长编》及《宋会要辑稿》相关条；辽夏金材料与地方文书、碑刻（据事核）","《长编》重宋廷中枢并有传本残缺；会要所载条文不能自动证明实施，辽夏战报、数字与地方影响须另证。"
"NS-1057-EXAMINATION","1057年","宋","礼部进士试由欧阳修等主持，取士文风和士人网络发生显著变化","B级｜科举榜事实可靠；所谓一榜决定文风的叙述须避免夸大","《宋史》卷11〈仁宗本纪四〉；《宋史》卷319〈欧阳修传〉；《宋会要辑稿·选举》嘉祐二年进士条","嘉祐科举、古文运动与官僚再生产研究","仁宗朝士大夫要求调整浮艳文风与荐举关系，考试成为制度入口","苏轼等新一代士人进入政治文化网络，科举标准的争议持续到熙宁改革","chapters/northern-song/economy-society-and-cities.tex","retrospective_history","《宋史》同年本纪；《续资治通鉴长编》及《宋会要辑稿》相关条；辽夏金材料与地方文书、碑刻（据事核）","《长编》重宋廷中枢并有传本残缺；会要所载条文不能自动证明实施，辽夏战报、数字与地方影响须另证。"
"SYD-1057-LIAO-047","1057年（宋嘉祐二年、辽清宁3年；公元换算据两国年号对照）","宋与辽","冬十月乙巳，遣胡宿報使契丹","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐二年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈嘉祐二年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1057-LIAO-113","1057年（宋嘉祐二年、辽清宁3年；公元换算据两国年号对照）","宋与辽","九月庚子，契丹再使蕭扈、吳湛來求御容","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐二年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪年条提供日期和中枢可见行动；前因不据单条补定。","可回查同年及后续条目，地方影响仍须另证。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈嘉祐二年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1057-NS-098","1057年（宋嘉祐二年；公元换算据《宋史》本纪纪年）","宋","辛亥，立內降關白二府法","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐二年〉","北宋中枢、地方执行与财政社会史研究","本纪从朝廷视角记录军政行动；出兵与战果需分辨。","后续路线、控制与损失应与对方记录和遗址材料复核。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐二年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1057-NS-265","1057年（宋嘉祐二年；公元换算据《宋史》本纪纪年）","宋","八月己酉，詔：每歲賜諸道節鎮、諸州錢有差","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐二年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐二年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1057-XIA-019","1057年（宋嘉祐二年、西夏奲都2年；公元换算据两国年号对照）","宋与西夏","六月戊午，夏國主諒祚遣人來謝使弔祭","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐二年〉；西夏文书、碑刻及《辽史》或《金史》同年条（互校）","西夏文书、河西—宁夏考古与宋夏关系研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈嘉祐二年〉；西夏文书、碑刻及《辽史》或《金史》同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SY-1058-CHRONOLOGY-BRIDGE","1058 年（共享年序桥接）","宋、辽与西夏（年序桥接）","【C级年序桥接】保留1058 年的多政权并行检索入口；本条不主张所列政权在当年发生直接互动，具体事件须另以单项材料入账。","C级｜仅作共享年序与材料检索桥接；不构成对当年具体事件、行动者关系或控制范围的断言","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","宋辽夏边境、财政与文书材料的并行年序研究","相邻已入账事件之间缺少该年度的共享年序入口，易使跨政权材料被单一政权叙事遮蔽。","保留该年度的检索与补账位置；后续仅在获得可核单项材料时拆分为具体政治、财政、军事、社会或文化事件。","chapters/liao-western-xia/chronology-907-1227.tex","annalistic_record","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","本条只确认该年位于可追踪的共享年序中；正史、地方文书和外部材料的保存密度不一，不能由桥接标签推断行动、统属、疆界或社会影响。"
"SYD-1058-LIAO-048","1058年（宋嘉祐三年、辽清宁4年；公元换算据两国年号对照）","宋与辽","二月癸卯，契丹使來告其祖母哀，輟視朝七日，遣使祭奠吊慰","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐三年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈嘉祐三年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1058-LIAO-114","1058年（宋嘉祐三年、辽清宁4年；公元换算据两国年号对照）","宋与辽","己-{丑}-，契丹遣使來謝","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐三年〉；《辽史》本纪同年条（互校）","宋辽边政、使节记录与契丹碑刻研究","本纪记录使节、贡赐或往来，不等于稳定统属关系。","可与对方编年和交通、文书材料核对其后续落实。","chapters/liao-western-xia/chronology-907-1227.tex","retrospective_history","《宋史》卷012〈嘉祐三年〉；《辽史》本纪同年条（互校）","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1058-NS-099","1058年（宋嘉祐三年；公元换算据《宋史》本纪纪年）","宋","丁-{丑}-，詔裁定制科及進士高第人恩數","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐三年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐三年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1058-NS-266","1058年（宋嘉祐三年；公元换算据《宋史》本纪纪年）","宋","丙辰，詔：「守令或貪恣耄昏，以弛為寬，以苛為察，以增賦斂為勞，以出入刑罰為能，而部使者莫之舉劾","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐三年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐三年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SY-1059-CHRONOLOGY-BRIDGE","1059 年（共享年序桥接）","宋、辽与西夏（年序桥接）","【C级年序桥接】保留1059 年的多政权并行检索入口；本条不主张所列政权在当年发生直接互动，具体事件须另以单项材料入账。","C级｜仅作共享年序与材料检索桥接；不构成对当年具体事件、行动者关系或控制范围的断言","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","宋辽夏边境、财政与文书材料的并行年序研究","相邻已入账事件之间缺少该年度的共享年序入口，易使跨政权材料被单一政权叙事遮蔽。","保留该年度的检索与补账位置；后续仅在获得可核单项材料时拆分为具体政治、财政、军事、社会或文化事件。","chapters/liao-western-xia/chronology-907-1227.tex","annalistic_record","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","本条只确认该年位于可追踪的共享年序中；正史、地方文书和外部材料的保存密度不一，不能由桥接标签推断行动、统属、疆界或社会影响。"
"SYD-1059-NS-100","1059年（宋嘉祐四年；公元换算据《宋史》本纪纪年）","宋","庚子，詔內臣員多，權罷進養子入內","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐四年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐四年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1059-NS-267","1059年（宋嘉祐四年；公元换算据《宋史》本纪纪年）","宋","丙子，復銀台司封駁制","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐四年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐四年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SY-1060-CHRONOLOGY-BRIDGE","1060 年（共享年序桥接）","宋、辽与西夏（年序桥接）","【C级年序桥接】保留1060 年的多政权并行检索入口；本条不主张所列政权在当年发生直接互动，具体事件须另以单项材料入账。","C级｜仅作共享年序与材料检索桥接；不构成对当年具体事件、行动者关系或控制范围的断言","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","宋辽夏边境、财政与文书材料的并行年序研究","相邻已入账事件之间缺少该年度的共享年序入口，易使跨政权材料被单一政权叙事遮蔽。","保留该年度的检索与补账位置；后续仅在获得可核单项材料时拆分为具体政治、财政、军事、社会或文化事件。","chapters/liao-western-xia/chronology-907-1227.tex","annalistic_record","《宋史》；《辽史》；《续资治通鉴长编》；西夏文书与碑刻（据事核）","本条只确认该年位于可追踪的共享年序中；正史、地方文书和外部材料的保存密度不一，不能由桥接标签推断行动、统属、疆界或社会影响。"
"SYD-1060-NS-101","1060年（宋嘉祐五年；公元换算据《宋史》本纪纪年）","宋","丙申，詔待制、台諫官、正刺史以上各舉諸司使至三班使臣堪將領及行陣戰鬥者三人","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐五年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐五年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
"SYD-1060-NS-268","1060年（宋嘉祐五年；公元换算据《宋史》本纪纪年）","宋","丙戌，命近臣同三司議均稅","C级｜本纪年条可确认所记处置；细节与实际覆盖范围须交叉核验","《宋史》卷012〈嘉祐五年〉","北宋中枢、地方执行与财政社会史研究","本纪年条记录政令或机构处置；实施背景须参照制度材料。","可在同年及后续政令中追踪；条文不单独证明地方执行。","chapters/northern-song/chronology-and-institutions.tex","retrospective_history","《宋史》卷012〈嘉祐五年〉","《宋史》为元末官修，本纪保存宋廷纪年与处置；战果、数字、地方执行及对方动机须以编年、会要、对方史料或地方材料互校。"
