"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat","tier"
"TK-0255-SIMA-SHI-DEATH","正元二年闰正月（255年）","曹魏","司马师在镇压淮南叛乱后病逝，司马昭接掌辅政与中军权力","卒年与司马昭继位可靠；病因、交接时的朝臣选择和司马昭权力基础有争议","《三国志·司马师传》；《三国志·司马昭传》；《三国志·高贵乡公纪》","司马师之死、司马昭继权与魏廷权力连续性研究","司马师虽平定叛乱，却因病无法长期留在前线，司马氏必须在军事危机中维持兄弟间的权力连续","司马昭成为实际执政者，继续面对曹髦、淮南和吴蜀的压力；权力交接并非意味着魏的反对力量已消失","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·司马师传》；《三国志·司马昭传》；《三国志·高贵乡公纪》","卒年与司马昭继位可靠；病因、交接时的朝臣选择和司马昭权力基础有争议","A"
"TK-0256-SUN-JUN-DEATH","太平元年（256年）","孙吴","孙峻去世，孙綝继掌禁军和朝政，孙亮试图摆脱权臣的空间更小","孙峻死亡和孙綝继权可靠；孙峻死因、孙綝接班程序和孙亮参与程度有争议","《三国志·孙峻传》；《三国志·孙綝传》；《三国志·孙亮传》","孙吴权臣继替、孙綝与禁军政治研究","孙峻以宗室身份控制幼主政权后未建立可受朝廷监督的辅政机制，其死亡使军权向同族孙綝转移","孙綝继续支配诏令和宫禁，孙吴的继承问题与权臣控制更深地交织；宗室称谓不应掩盖具体军政网络","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·孙峻传》；《三国志·孙綝传》；《三国志·孙亮传》","孙峻死亡和孙綝继权可靠；孙峻死因、孙綝接班程序和孙亮参与程度有争议","C"
"TK-0257-ZHUGE-DAN-REBELLION","甘露二年（257年）","曹魏、淮南叛军与孙吴","诸葛诞据寿春反司马昭，并向孙吴求援，淮南爆发第三次大规模反司马氏叛乱","叛乱、求吴援助和寿春对峙可靠；兵员、粮储、吴军投入和诸葛诞动机有争议","《三国志·诸葛诞传》；《三国志·司马昭传》；《三国志·孙亮传》；《资治通鉴》魏纪","诸葛诞之乱、寿春城防与魏吴边境政治研究","司马氏先后废帝、平定淮南，使持有重兵的诸葛诞预期自身将被清除；寿春又可依淮河接受吴援","司马昭被迫集中魏军围寿春，孙吴试图借叛乱扭转淮南均势；叛乱的长期供给成为决定性问题","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·诸葛诞传》；《三国志·司马昭传》；《三国志·孙亮传》；《资治通鉴》魏纪","叛乱、求吴援助和寿春对峙可靠；兵员、粮储、吴军投入和诸葛诞动机有争议","A"
"TK-0258-ZHUGE-DAN-DEFEAT","甘露三年（258年）","曹魏、淮南叛军与孙吴","寿春陷落，诸葛诞被杀，司马昭击败吴援军并结束淮南连续叛乱","城破、诸葛诞死亡和叛乱终结可靠；城内饥困、投降过程、屠杀与吴军损失有争议","《三国志·诸葛诞传》；《三国志·司马昭传》；《三国志·孙綝传》；《资治通鉴》魏纪","寿春陷落、淮南叛乱结局与司马昭集权研究","魏军以长期围困切断吴援与城内补给，叛军内部在持久战和降附问题上分裂","司马昭清除淮南最后的强大反对中心，魏的军事资源得以转向蜀汉；寿春战后人口与处置规模须谨慎处理","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·诸葛诞传》；《三国志·司马昭传》；《三国志·孙綝传》；《资治通鉴》魏纪","城破、诸葛诞死亡和叛乱终结可靠；城内饥困、投降过程、屠杀与吴军损失有争议","A"
"TK-0258-SUN-LIANG-DEPOSED","太平三年（258年）","孙吴","孙綝废孙亮，迎立琅邪王孙休，孙吴第三位皇帝即位","废立和孙休即位可靠；孙亮被废的指控、太后与宗室的作用及孙休受拥立的条件有争议","《三国志·孙亮传》；《三国志·孙休传》；《三国志·孙綝传》；《资治通鉴》魏纪","孙亮废立、孙休即位与孙吴权臣政治研究","孙亮试图联合近侍和宗室制衡孙綝但失败，孙綝以禁军优势操控宫廷并寻找更易接受的成年宗室","孙吴皇帝再次由权臣更换，孙休随后必须设法处置孙綝；频繁废立削弱了吴对外动员的可信度","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·孙亮传》；《三国志·孙休传》；《三国志·孙綝传》；《资治通鉴》魏纪","废立和孙休即位可靠；孙亮被废的指控、太后与宗室的作用及孙休受拥立的条件有争议","A"
"TK-0260-CAO-MAO-KILLED","甘露五年（260年）","曹魏","曹髦率近侍出宫试图讨伐司马昭，途中被成济杀害，司马昭另立曹奂","曹髦出宫、被杀和曹奂继位可靠；曹髦的预谋、成济受命链条和司马昭即时责任有争议","《三国志·高贵乡公纪》；《三国志·司马昭传》；《三国志·王沈传》裴松之注；《资治通鉴》魏纪","曹髦之死、魏帝最后抵抗与司马昭权力研究","曹髦长期受司马昭监控而试图以皇帝名义动员近侍和官员，双方已无法在废立体制内共存","皇帝在都城街道被杀使曹魏名义遭受不可逆损伤，曹奂即位后司马昭距离禅代仅剩礼仪和时机问题","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·高贵乡公纪》；《三国志·司马昭传》；《三国志·王沈传》裴松之注；《资治通鉴》魏纪","曹髦出宫、被杀和曹奂继位可靠；曹髦的预谋、成济受命链条和司马昭即时责任有争议","C"
"TK-0262-JIANG-WEI-DIDAO","景耀五年（262年）","蜀汉与曹魏","姜维围攻狄道，邓艾据险救援，蜀军因粮运和魏军反击撤退","围城、邓艾救援和撤军可靠；兵力、战果、郭淮角色与撤军损失有争议","《三国志·姜维传》；《三国志·邓艾传》；《三国志·后主传》；《资治通鉴》魏纪","狄道之役、姜维北伐与陇右补给研究","姜维持续寻求在陇右打开缺口，蜀汉却需从汉中远运粮食，魏将领可依熟悉的山地道路增援","蜀汉未能取得陇右据点并消耗有限军力，魏获得邓艾等熟悉蜀地边防的将领，为次年伐蜀积累情报与信心","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·姜维传》；《三国志·邓艾传》；《三国志·后主传》；《资治通鉴》魏纪","围城、邓艾救援和撤军可靠；兵力、战果、郭淮角色与撤军损失有争议","B"
"TK-0263-WEI-INVADES-SHU","景元四年（263年）","曹魏与蜀汉","司马昭命钟会、邓艾、诸葛绪多路伐蜀，魏军由关中和陇右南下","出师、主要统帅和多路部署可靠；兵数、诸葛绪失职、阴平路线筹划及各军进度有争议","《三国志·邓艾传》；《三国志·钟会传》；《三国志·姜维传》；《三国志·司马昭传》；《资治通鉴》魏纪","魏灭蜀战役、阴平山道与三国末期战略研究","淮南叛乱平定后司马昭可集中魏的关中军力，蜀汉的北伐消耗和朝廷内部矛盾又削弱了边防应变","战争将决定三国均势是否还能维持；多路进军迫使姜维在剑阁、阴平和成都之间分散判断与兵力","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《三国志·邓艾传》；《三国志·钟会传》；《三国志·姜维传》；《三国志·司马昭传》；《资治通鉴》魏纪","出师、主要统帅和多路部署可靠；兵数、诸葛绪失职、阴平路线筹划及各军进度有争议","C"
"TK-0263-CHENGDU-SURRENDER","景耀六年（263年）","蜀汉与曹魏","邓艾越阴平至成都平原，刘禅出降，蜀汉政权终结","邓艾入成都平原、刘禅降魏和政权终结可靠；阴平行军细节、谯周劝降作用、刘禅选择和成都守军状况有争议","《三国志·后主传》；《三国志·邓艾传》；《三国志·谯周传》；《华阳国志·刘后主志》","成都降魏、蜀汉灭亡与山地防线失效研究","剑阁方向的姜维牵制钟会，邓艾的险路突进绕过主要防线，成都朝廷难以在短期内重建野战军","三国之一被魏吞并，姜维等仍在剑阁而降诏已改变其行动空间；投降过程应避免用单一人物道德解释整个国家崩解","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《三国志·后主传》；《三国志·邓艾传》；《三国志·谯周传》；《华阳国志·刘后主志》","邓艾入成都平原、刘禅降魏和政权终结可靠；阴平行军细节、谯周劝降作用、刘禅选择和成都守军状况有争议","A"
"TK-0263-SIMA-ZHAO-DUKE-JIN","景元四年十二月（263年）","曹魏","曹奂进封司马昭为晋公、加九锡，司马氏取得禅代前的封国框架","进封和加九锡可靠；册命的自愿性、礼仪过程和晋公国实际机构范围有争议","《三国志·陈留王纪》；《三国志·司马昭传》；《资治通鉴》魏纪","晋公封授、九锡与魏晋禅代程序研究","灭蜀大捷使司马昭的军功和朝廷控制达到高点，曹魏皇帝与官僚只能以传统封授语言确认既成权力","晋公国为日后晋王和受禅建立官僚、礼仪与功臣安置框架；封爵文本是权力关系的表述，非平等协商的证据","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·陈留王纪》；《三国志·司马昭传》；《资治通鉴》魏纪","进封和加九锡可靠；册命的自愿性、礼仪过程和晋公国实际机构范围有争议","B"
"TK-0264-ZHONG-HUI-REBELLION","咸熙元年（264年）","魏军、蜀地降众与钟会集团","钟会在成都图谋自立，拘杀邓艾后遭魏军与降众反杀，西南军政陷入短暂混乱","钟会反叛、邓艾遇害和钟会死亡可靠；姜维参与、兵变细节、邓艾罪状及死者数量有争议","《三国志·钟会传》；《三国志·邓艾传》；《三国志·姜维传》；《三国志》裴松之注引《汉晋春秋》","钟会之乱、灭蜀军队与战后整合研究","蜀汉骤亡后魏军统帅握有新占区域和大量降附军民，钟会又与邓艾围绕军功、任命和司马昭猜忌冲突","司马昭虽保住西南，却失去两名重要将领并须重新安置蜀地军政；裴注异说须与陈寿正文分层使用","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《三国志·钟会传》；《三国志·邓艾传》；《三国志·姜维传》；《三国志》裴松之注引《汉晋春秋》","钟会反叛、邓艾遇害和钟会死亡可靠；姜维参与、兵变细节、邓艾罪状及死者数量有争议","C"
"TK-0264-SIMA-ZHAO-KING-JIN","咸熙元年三月（264年）","曹魏","曹奂进封司马昭为晋王，封国等级进一步逼近受禅","进封年月可靠；九锡、王国官署与朝臣劝进过程有争议","《三国志·陈留王纪》；《三国志·司马昭传》；《晋书·文帝纪》","晋王封授、曹魏末年礼仪与权力转移研究","司马昭灭蜀并平钟会后掌控魏的主要军队和新占土地，晋公名位已不足以承载其政治地位","魏皇帝保留而司马氏王国扩张，禅代从可能性变为已制度化的预期；吴仍是阻止统一的唯一独立政权","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·陈留王纪》；《三国志·司马昭传》；《晋书·文帝纪》","进封年月可靠；九锡、王国官署与朝臣劝进过程有争议","A"
"TK-0264-SUN-HAO-ACCESSION","元兴元年（264年）","孙吴","孙休去世后，孙皓被拥立为帝，孙吴进入末代皇帝统治","孙休卒与孙皓即位可靠；孙皓早期施政评价、拥立者动机和宗室选立过程有争议","《三国志·孙皓传》；《三国志·孙休传》；《建康实录》；《资治通鉴》魏纪","孙皓即位、孙吴末期继承与建业政治研究","孙休未能留下稳固成年继承人，孙吴在孙綝被诛后仍需以宗室继承重建宫廷秩序","孙皓继位时魏已灭蜀、晋王将受禅，孙吴面对更孤立的国际环境；后世暴君叙事须与具体政令和地方材料区分","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·孙皓传》；《三国志·孙休传》；《建康实录》；《资治通鉴》魏纪","孙休卒与孙皓即位可靠；孙皓早期施政评价、拥立者动机和宗室选立过程有争议","C"
"TK-0265-SIMA-ZHAO-DEATH","咸熙二年八月（265年）","曹魏与晋王国","司马昭去世，司马炎继承晋王位及魏廷实际军政控制权","卒年与继承可靠；遗命、司马炎接掌禁军和魏帝朝臣的协商空间有争议","《三国志·陈留王纪》；《晋书·文帝纪》；《晋书·武帝纪》","司马昭去世、司马炎继承与禅代时机研究","司马昭已完成晋王封授和灭蜀，却在受禅前死亡，司马氏必须避免权力交接给曹魏残余以可乘之机","司马炎迅速承接晋王国与魏廷资源，为同年正式取代曹魏创造连续性；家族继权不等于自动获得礼仪合法性","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《三国志·陈留王纪》；《晋书·文帝纪》；《晋书·武帝纪》","卒年与继承可靠；遗命、司马炎接掌禁军和魏帝朝臣的协商空间有争议","A"
"TK-0265-WEI-ABDICATION","咸熙二年十二月（265年）","曹魏与西晋","曹奂禅位于司马炎，西晋建立，曹魏皇帝体系终结","禅代年月可靠；诏册撰作、群臣参与和曹奂的选择空间有争议","《三国志·陈留王纪》；《晋书·武帝纪》；《资治通鉴》晋纪","魏晋禅代、晋初国家建构与正统语言研究","司马氏已控制魏的军队、诏令和封国机构，灭蜀后又消除最强的内部军事竞争者","西晋继承魏的北方行政与军事资源，并将统一目标转向孙吴；禅让文书应视为既成权力转移的礼仪化表达","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《三国志·陈留王纪》；《晋书·武帝纪》；《资治通鉴》晋纪","禅代年月可靠；诏册撰作、群臣参与和曹奂的选择空间有争议","A"
"TK-0268-TAISHI-CODE","泰始四年（268年）","西晋","西晋完成并颁行《泰始律》，以十八篇新律整理魏晋以来的刑法框架","成律年代与篇数大体可靠；实际颁行范围、与旧令关系和地方执行程度有争议","《晋书·刑法志》；《晋书·武帝纪》；《唐律疏议》所见后世法律史线索","泰始律、魏晋法制连续性与地方执行研究","西晋取代魏后需要将军政接管转化为可持续的官僚规范，并处理魏末以来律令繁杂的问题","新律为统一前后的司法提供制度语言，但法典条文不等同于各州郡审判实践；后世法典只能作为传承线索而非原文替代","chapters/three-kingdoms/three-kingdoms-society-and-material-record.tex","official_or_administrative_document","《晋书·刑法志》；《晋书·武帝纪》；《唐律疏议》所见后世法律史线索","成律年代与篇数大体可靠；实际颁行范围、与旧令关系和地方执行程度有争议","A"
"TK-0269-YANG-HU-JINGZHOU","泰始五年（269年）","西晋与孙吴","羊祜都督荆州诸军事，在襄阳一线经营屯戍、招纳与对吴关系","任命与荆州经营可靠；招降规模、怀柔政策效果和羊祜个人作用有争议","《晋书·羊祜传》；《三国志·陆抗传》；《资治通鉴》晋纪","羊祜镇荆州、晋吴边境与统一准备研究","西晋灭蜀后与孙吴直接相邻，长江中游既需防吴军北上，也需积累渡江和安置降附者的条件","襄阳成为晋的前进基地，羊祜与陆抗之间的边境互动影响后来伐吴的路线与政治宣传；招纳数字须审慎对待","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《晋书·羊祜传》；《三国志·陆抗传》；《资治通鉴》晋纪","任命与荆州经营可靠；招降规模、怀柔政策效果和羊祜个人作用有争议","C"
"TK-0272-XILING","凤凰元年（272年）","孙吴与西晋","西陵督步阐降晋，陆抗围西陵并击退晋援，孙吴收复峡口要地","步阐降晋、陆抗取胜和西陵收复可靠；晋援军协同、围城经过和双方损失有争议","《三国志·陆抗传》；《晋书·羊祜传》；《晋书·杜预传》；《资治通鉴》晋纪","西陵之战、长江峡口与晋吴边境研究","步阐与孙吴朝廷关系恶化，西晋希望利用内应取得长江上游突破口，陆抗则须守住武昌以西的水陆枢纽","孙吴暂时阻止晋军楔入三峡—江汉通道，但西陵危机暴露吴内部将领与中央的脆弱联系，晋继续修订伐吴方案","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·陆抗传》；《晋书·羊祜传》；《晋书·杜预传》；《资治通鉴》晋纪","步阐降晋、陆抗取胜和西陵收复可靠；晋援军协同、围城经过和双方损失有争议","B"
"TK-0274-LU-KANG-DEATH","凤凰三年（274年）","孙吴","陆抗去世，孙吴失去镇守荆州西部、熟悉晋吴边境的主要统帅","卒年和官职可靠；病因、其遗表传本及死后荆州部署变化有争议","《三国志·陆抗传》；《建康实录》；《晋书·羊祜传》","陆抗之死、孙吴西部边防与统帅继替研究","陆抗在西陵之役后维系荆州防线，其军政经验对孙吴抵御晋的上游压力至关重要","孙吴难以用一名统帅完整替代其边境网络，西部防线的协调能力下降；遗表中的战略主张须注意文本传承和追述成分","chapters/three-kingdoms/sun-wu-state-and-south.tex","retrospective_history","《三国志·陆抗传》；《建康实录》；《晋书·羊祜传》","卒年和官职可靠；病因、其遗表传本及死后荆州部署变化有争议","B"
"TK-0278-YANG-HU-DEATH","咸宁四年（278年）","西晋","羊祜去世前上表建议伐吴，杜预随后接掌荆州军事部署","羊祜卒、表请伐吴和杜预继任大体可靠；表文传本、羊祜战略影响和朝廷决策先后有争议","《晋书·羊祜传》；《晋书·杜预传》；《资治通鉴》晋纪","羊祜遗策、杜预继任与晋伐吴决策研究","西晋已在襄阳、益州和淮南积累进攻条件，羊祜担心长期对峙会给孙吴修复边防的机会","杜预继承荆州方面的准备，朝廷由长期边防经营转向具体的多路伐吴计划；不能把后来的统一完全归因于一篇遗表","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《晋书·羊祜传》；《晋书·杜预传》；《资治通鉴》晋纪","羊祜卒、表请伐吴和杜预继任大体可靠；表文传本、羊祜战略影响和朝廷决策先后有争议","C"
"TK-0279-JIN-INVADES-WU","咸宁五年十一月（279年）","西晋与孙吴","西晋以杜预、王濬、王浑等分路伐吴，益州水军沿江东下，荆淮军并进","出师时间、主要统帅和多路部署可靠；兵力数字、路线细节、各军协同与王濬舰队规模有争议","《晋书·武帝纪》；《晋书·杜预传》；《晋书·王濬传》；《三国志·孙皓传》；《资治通鉴》晋纪","晋灭吴战争、长江舰队与多路进军研究","晋在灭蜀、整顿法制和长期经营荆淮后，判断孙吴朝廷内耗、边将离心且难以同时应对水陆攻势","战争突破三国长期均势，西晋舰队和沿江攻城将决定建业能否获得外围防线和地方将领的支持","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《晋书·武帝纪》；《晋书·杜预传》；《晋书·王濬传》；《三国志·孙皓传》；《资治通鉴》晋纪","出师时间、主要统帅和多路部署可靠；兵力数字、路线细节、各军协同与王濬舰队规模有争议","C"
"TK-0280-SUN-HAO-SURRENDER","太康元年三月（280年）","西晋与孙吴","王濬舰队抵建业，孙皓出降，孙吴灭亡，西晋完成全国统一","建业降附、孙吴灭亡和统一结果可靠；王濬与王浑的功绩争议、降仪细节、战后安置和统一的实际覆盖范围有争议","《晋书·武帝纪》；《晋书·王濬传》；《三国志·孙皓传》；《建康实录》","孙吴灭亡、建业降附与西晋统一研究","晋军沿江连续突破，吴的地方将领和中央难以重建防线，建业在军事与政治上同时孤立","自220年以来的三国并立结束，西晋接收吴的州郡与官民；统一不等于地方秩序、赋役和江南社会立即无缝整合","chapters/three-kingdoms/jin-unification.tex","retrospective_history","《晋书·武帝纪》；《晋书·王濬传》；《三国志·孙皓传》；《建康实录》","建业降附、孙吴灭亡和统一结果可靠；王濬与王浑的功绩争议、降仪细节、战后安置和统一的实际覆盖范围有争议","A"
"TK-LEDGER-001-1","黄初元年（220年）","曹魏","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”提供可观察的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-001-2","黄初元年（220年）","曹魏","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”提供可观察的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-001-3","黄初元年（220年）","曹魏","曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-001-4","黄初元年（220年）","曹魏","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-001-5","黄初元年（220年）","曹魏","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-001-6","黄初元年（220年）","曹魏","“曹丕定都洛阳，以魏的尚书、禁军和北方仓储网络承接汉末朝廷”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","魏初都城、汉魏洛阳城与北方行政网络研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/wei-foundation-and-regency.tex","retrospective_history","《三国志·文帝纪》；《三国志·明帝纪》；《资治通鉴》魏纪","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-002-1","章武元年四月（221年）","蜀汉","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“刘备在成都即皇帝位，建元章武，以汉室继承者自居”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-002-2","章武元年四月（221年）","蜀汉","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”的命令、联盟或地方响应","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“刘备在成都即皇帝位，建元章武，以汉室继承者自居”提供可观察的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-002-3","章武元年四月（221年）","蜀汉","刘备在成都即皇帝位，建元章武，以汉室继承者自居","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","A"
"TK-LEDGER-002-4","章武元年四月（221年）","蜀汉","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”的执行中的空间与人员处置","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”发生的政治与区域条件共同作用","该节点改变后续资源、联盟或制度处置的条件","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-002-5","章武元年四月（221年）","蜀汉","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”的后续制度或军政调整","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","B"
"TK-LEDGER-002-6","章武元年四月（221年）","蜀汉","“刘备在成都即皇帝位，建元章武，以汉室继承者自居”的异源材料与影响范围的复核","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","蜀汉建国、正统表述与益州政权整合研究","核心节点发生后仍须处理其遗留问题","后续影响须在不同地区和材料类型中分别核验","chapters/three-kingdoms/shu-han-state-and-expeditions.tex","retrospective_history","《三国志·先主传》；《三国志·后主传》；《华阳国志·刘先主志》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
"TK-LEDGER-003-1","章武元年（221年）","蜀汉与孙吴","“刘备集结益州军东下，准备以夺回荆州和为关羽报仇为由进攻孙吴”的前期动员与资源准备","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","《三国志·先主传》；《三国志·张飞传》；《三国志·陆逊传》","夷陵战前动员、荆州归属与蜀汉军事决策研究","当时的权力、资源与信息约束推动相关过程展开","这一过程为“刘备集结益州军东下，准备以夺回荆州和为关羽报仇为由进攻孙吴”提供可观察的条件","chapters/three-kingdoms/three-kingdoms-warfare-and-diplomacy.tex","retrospective_history","《三国志·先主传》；《三国志·张飞传》；《三国志·陆逊传》","核心事项已有既有账本来源；本分解节点的参与者、执行范围和时间先后仍须逐案核验","C"
