"id","date","polity","event","confidence","core_sources","modern_direction","cause","consequence","target","evidence_type","source_locator","source_caveat"
"V03-585-CROSS-POLITY","公元585年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（585年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（585年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-585-INSTITUTION-SOCIETY","公元585年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-586-ANNAL-CENTRAL","公元586年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（586年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（586年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-586-CROSS-POLITY","公元586年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（586年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（586年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-586-INSTITUTION-SOCIETY","公元586年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-587-ANNAL-CENTRAL","公元587年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（587年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（587年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-587-CROSS-POLITY","公元587年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（587年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（587年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-587-INSTITUTION-SOCIETY","公元587年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-588-ANNAL-CENTRAL","公元588年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（588年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（588年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-588-CROSS-POLITY","公元588年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（588年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（588年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-588-INSTITUTION-SOCIETY","公元588年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-589-ANNAL-CENTRAL","公元589年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（589年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（589年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-589-CROSS-POLITY","公元589年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（589年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（589年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-589-INSTITUTION-SOCIETY","公元589年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-590-ANNAL-CENTRAL","公元590年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（590年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（590年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-590-CROSS-POLITY","公元590年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（590年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（590年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-590-INSTITUTION-SOCIETY","公元590年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-591-ANNAL-CENTRAL","公元591年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（591年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（591年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-591-CROSS-POLITY","公元591年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（591年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（591年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-591-INSTITUTION-SOCIETY","公元591年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-592-ANNAL-CENTRAL","公元592年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（592年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（592年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-592-CROSS-POLITY","公元592年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（592年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（592年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-592-INSTITUTION-SOCIETY","公元592年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-593-ANNAL-CENTRAL","公元593年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（593年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（593年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-593-CROSS-POLITY","公元593年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（593年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（593年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-593-INSTITUTION-SOCIETY","公元593年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-594-ANNAL-CENTRAL","公元594年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（594年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（594年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-594-CROSS-POLITY","公元594年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（594年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（594年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-594-INSTITUTION-SOCIETY","公元594年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-595-ANNAL-CENTRAL","公元595年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（595年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（595年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
"V03-595-CROSS-POLITY","公元595年（年度编年锚点）","隋","【C类跨政权核对锚点】隋廷与周边政权的同时年序须以列传、外部史料和编年史对读；本条保留检索入口，不将朝贡、战报等措辞等同稳定统属。","C级｜年份可作为跨文本检索坐标；历法、国号、译名和战果叙述常不一致。","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（595年相关条）","比较中原正史、周边政权记忆与多语材料对外交、战争和边地控制的不同叙述。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为使节、边战、互市与人口流动的拆分事件保留多政权时间轴。","chapters/ch01-sui.tex","retrospective_history","《隋书·突厥传》《隋书·东夷传·高丽》；《资治通鉴》隋纪（595年相关条）","列传按族类和朝廷关系编排；译名、地望和归属语汇需与相关语言材料及考古证据复核。"
"V03-595-INSTITUTION-SOCIETY","公元595年（年度编年锚点）","隋","【C类制度社会核对锚点】隋廷该年的赋役、仓储、交通、宗教与地方治理问题，应与制度志、会要、文书和遗存分层核查；本条不把规范文本直接写成普遍施行。","C级｜可据该时段制度材料定位研究问题；具体颁令、执行地区与社会结果须由单项材料确认。","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","追踪财政、劳役、交通、寺院与地方社会在政权转换和战争压力下的地区差异。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","把制度条文、地方文书与物质遗存纳入同年检索，防止以中央规范替代地方实践。","chapters/ch01-sui.tex","official_or_administrative_document","《隋书·食货志》《隋书·地理志》《隋书·刑法志》；《通典》","会要、志书与后出汇编按制度门类重组材料，未必记录该年具体执行；应附原条或文书编号后再作事件断言。"
"V03-596-ANNAL-CENTRAL","公元596年（年度编年锚点）","隋","【C类年序锚点】隋廷帝纪保存该年政令、任免、军情与灾异的编年线索；本条只锁定年序，具体事项须按原条拆分。","C级｜年序可由本纪和编年史互校；本条是年度索引，不把帝纪选材当作全年事实总表。","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（596年条）","以年度帝纪为骨架，核对政令发布、军情叙事与地方执行的时间差。","政权竞争、财政动员与边疆或地方压力在全年持续交织，须置于前后年序中复核。","为同年政治、军事、财政与社会事件提供可追溯的日期坐标，避免跨年拼接。","chapters/ch01-sui.tex","annalistic_record","《隋书·高祖纪、炀帝纪》；《北史·隋本纪》；《资治通鉴》隋纪（596年条）","官修本纪的中枢视角强，不能据一条年序推定全境实际控制。"
